Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417476540298,-18,50,-2166,-1,-1,-1,7617341,266765833,-1039940935,14910577,11812
1417476540298,-20,49,-2147,-1,-1,-1,7612368,266766473,-1039940812,14910216,11813
1417476540315,-16,50,-2148,-1,-1,-3,7607783,266772657,-1039939265,14909822,11814
1417476540315,-12,41,-2141,-1,-1,-1,7602608,266773296,-1039939144,14909462,11815
1417476540340,-18,39,-2145,-1,-3,-1,7591704,266774023,-1039939080,14906500,11816
1417476540340,-27,43,-2139,0,-2,-2,7583680,266777511,-1039938238,14906930,11817
1417476540343,-23,54,-2139,-1,-3,-2,7574569,266781021,-1039937436,14904659,11818
1417476540343,-21,48,-2153,-1,-2,-1,7567372,266781700,-1039937319,14904318,11819
1417476540345,-11,46,-2156,0,-2,-2,7559429,266785177,-1039936462,14905895,11820
1417476540345,-19,38,-2164,-1,-3,-2,7548287,266788666,-1039935683,14903435,11821
1417476540348,-12,42,-2152,-1,-2,-1,7541074,266789367,-1039935591,14900964,11822
1417476540348,-10,52,-2155,-1,-2,-2,7536441,266792764,-1039934814,14896721,11823
1417476540365,-25,49,-2162,-1,-1,-3,7534065,266798872,-1039933299,14894299,11824
1417476540365,-24,47,-2154,-1,-1,-2,7530051,266802292,-1039932455,14894035,11825
1417476540392,-20,29,-2150,-1,-2,-2,7526705,266805694,-1039931653,14890758,11826
1417476540392,-20,37,-2149,-1,-3,-1,7520634,266806390,-1039931608,14884521,11827
1417476540395,-21,47,-2138,-1,-1,-2,7516419,266809823,-1039930783,14882712,11828
1417476540395,-23,47,-2152,-1,-2,-3,7512788,266815990,-1039929275,14879383,11829
1417476540397,-18,31,-2138,-1,-3,-3,7506605,266822199,-1039927784,14875359,11830
1417476540397,-15,27,-2149,-1,-1,-2,7502361,266825639,-1039926968,14872810,11831
1417476540414,-22,45,-2148,-1,-1,-2,7497864,266829083,-1039926162,14869653,11832
1417476540415,-20,56,-2155,-1,-2,-2,7490888,266832546,-1039925345,14868167,11833
1417476540442,-20,47,-2155,-1,-1,-1,7486052,266833179,-1039925211,14868646,11834
1417476540442,-18,44,-2154,-1,-1,0,7484937,266830998,-1039925816,14866005,11835
1417476540445,-17,38,-2166,-1,-1,-2,7483756,266834358,-1039925007,14862908,11836
1417476540445,-19,47,-2159,-1,-1,-1,7479099,266835017,-1039924897,14861099,11837
1417476540447,-16,42,-2167,0,0,-2,7477229,266838394,-1039924043,14861148,11838
1417476540447,-21,36,-2146,0,0,-2,7475139,266841775,-1039923200,14860476,11839
1417476540465,-14,32,-2141,-1,-1,-2,7471103,266845212,-1039922374,14858600,11840
1417476540465,-15,39,-2148,-1,-2,-1,7467031,266845857,-1039922314,14853296,11841
1417476540491,-20,47,-2142,-1,-3,0,7460045,266843762,-1039922975,14848151,11842
1417476540492,-18,50,-2147,-2,-2,-1,7456945,266844369,-1039922928,14842066,11843
1417476540495,-23,45,-2161,-1,-2,-1,7449315,266845049,-1039922822,14841094,11844
1417476540495,-19,43,-2162,-1,-3,-2,7443170,266848493,-1039922043,14836838,11845
1417476540497,-5,52,-2182,-1,-2,-1,7439337,266849126,-1039921964,14832947,11846
1417476540497,-16,39,-2137,0,0,-3,7435651,266855249,-1039920417,14833081,11847
1417476540514,-20,38,-2154,-1,-1,-2,7430956,266858674,-1039919595,14831455,11848
1417476540514,-22,44,-2162,-1,-2,-1,7427417,266859316,-1039919519,14827025,11849
1417476540539,-22,57,-2159,-1,-1,-1,7423210,266859970,-1039919394,14826122,11850
1417476540540,-14,47,-2156,-1,-1,-2,7418649,266863374,-1039918544,14826771,11851
1417476540541,-25,48,-2161,0,-1,-2,7412733,266866805,-1039917677,14828751,11852
1417476540541,-19,38,-2143,-1,-2,-2,7406043,266870266,-1039916852,14827692,11853
1417476540544,-18,43,-2151,-1,-2,0,7398895,266868197,-1039917467,14825349,11854
1417476540545,-12,47,-2158,-1,-2,-2,7395022,266871599,-1039916677,14821451,11855
1417476540547,-9,43,-2155,-1,-2,-2,7390294,266874988,-1039915893,14817827,11856
1417476540547,-15,40,-2142,-1,-2,-1,7385298,266875610,-1039915828,14813662,11857
1417476540564,-14,43,-2157,-1,-4,0,7375561,266873553,-1039916506,14807966,11858
1417476540564,-19,44,-2160,-1,-2,-2,7371208,266876951,-1039915722,14803933,11859
1417476540592,-8,48,-2146,-1,-1,-2,7366711,266880372,-1039914890,14802935,11860
1417476540592,-15,41,-2133,-1,-2,-1,7361468,266880985,-1039914821,14799378,11861
1417476540594,-23,36,-2149,0,-1,-1,7355884,266881656,-1039914668,14800781,11862
1417476540594,-23,39,-2146,-1,-1,-3,7355661,266887804,-1039913147,14796907,11863
1417476540597,-24,45,-2153,1,0,-2,7353890,266891217,-1039912254,14798964,11864
1417476540597,-19,47,-2148,-1,-2,-3,7350735,266897392,-1039910741,14795479,11865
1417476540615,-14,48,-2140,-1,-2,-2,7343408,266900849,-1039909924,14794178,11866
1417476540615,-18,45,-2157,-1,-2,-3,7335506,266907066,-1039908403,14792850,11867
1417476540641,-22,40,-2142,-1,-2,-1,7328074,266907755,-1039908301,14791267,11868
1417476540642,-17,44,-2155,-1,-1,-1,7324073,266908416,-1039908178,14789969,11869
1417476540645,-17,52,-2154,-1,-1,-2,7319369,266911836,-1039907348,14788935,11870
1417476540645,-23,51,-2150,-1,-1,-2,7314421,266915242,-1039906510,14788865,11871
1417476540646,-19,52,-2149,-1,-1,-3,7310273,266921425,-1039904952,14788854,11872
1417476540647,-20,32,-2148,-1,-1,-2,7305578,266924834,-1039904110,14788862,11873
1417476540664,-21,31,-2140,-1,-2,-1,7298816,266925544,-1039904019,14785812,11874
1417476540665,-20,40,-2144,-1,-3,-3,7293011,266931776,-1039902544,14779893,11875
1417476540742,-17,53,-2138,-1,-1,-1,7288784,266932434,-1039902424,14778532,11876
1417476540742,-12,54,-2138,-1,-1,-2,7283848,266935839,-1039901583,14778642,11877
1417476540744,-8,30,-2147,-1,-3,-1,7276185,266936487,-1039901518,14775257,11878
1417476540744,-16,35,-2145,-1,-3,-1,7268772,266937169,-1039901486,14768839,11879
1417476540747,-23,58,-2154,-1,-2,-2,7261500,266940640,-1039900686,14766027,11880
1417476540747,-17,44,-2154,-1,-2,0,7254269,266938544,-1039901272,14766201,11881
1417476540765,-16,45,-2152,-1,-1,-2,7249601,266941964,-1039900441,14765183,11882
1417476540765,-23,43,-2159,-1,-2,-3,7245537,266948130,-1039898939,14761471,11883
1417476540792,-21,47,-2152,-1,-2,-2,7242326,266951538,-1039898140,14757732,11884
1417476540792,-22,43,-2138,-1,-1,-1,7238014,266952187,-1039898011,14757227,11885
1417476540795,-14,41,-2143,-1,-2,-1,7234683,266952824,-1039897922,14753550,11886
1417476540795,-16,47,-2147,-1,-2,-1,7226966,266953514,-1039897829,14751430,11887
1417476540797,-10,50,-2148,-1,-2,-1,7219301,266954197,-1039897726,14750079,11888
1417476540797,-17,44,-2149,0,-1,-1,7212883,266954848,-1039897571,14752381,11889
1417476540814,-15,37,-2155,0,0,-1,7210974,266955458,-1039897431,14752116,11890
1417476540815,-12,38,-2136,-1,-1,-1,7206261,266956116,-1039897322,14750217,11891
1417476540841,-21,43,-2151,-1,-2,-2,7198462,266959578,-1039896523,14747682,11892
1417476540841,-9,50,-2148,0,0,-1,7197067,266960194,-1039896378,14747416,11893
1417476540843,-7,42,-2145,-1,-1,-2,7191291,266963596,-1039895552,14746901,11894
1417476540843,-19,33,-2146,-1,-3,-1,7183433,266964258,-1039895507,14741914,11895
1417476540846,-21,42,-2159,-1,-3,-1,7177294,266964946,-1039895454,14736213,11896
1417476540846,-21,57,-2145,-1,-3,0,7171060,266962854,-1039896099,14731633,11897
1417476540848,-23,51,-2163,-1,-1,-1,7166487,266963487,-1039895958,14732365,11898
