Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417308595156,-62,23,-2153,1,0,0,5318787,798297518,-717997556,9684922,22543
1417308595162,-57,18,-2144,-1,-1,-1,5321680,798298082,-717996892,9686120,22544
1417308595162,-52,22,-2149,-1,-2,0,5322692,798296768,-717998369,9684351,22545
1417308595178,-52,29,-2148,0,0,0,5322699,798295442,-717999814,9686480,22546
1417308595178,-52,28,-2150,-1,-1,1,5320125,798292223,-718003404,9687079,22547
1417308595182,-60,22,-2160,0,0,0,5319579,798290891,-718004854,9689701,22548
1417308595182,-53,16,-2135,-1,-2,-1,5316440,798291524,-718004193,9688274,22549
1417308595203,-54,34,-2157,0,0,0,5317104,798290203,-718005633,9690026,22550
1417308595203,-61,20,-2160,1,0,-1,5314064,798290790,-718004933,9695212,22551
1417308595206,-53,20,-2166,1,0,-2,5312918,798293298,-718002090,9699858,22552
1417308595206,-47,34,-2157,1,0,-2,5311102,798295812,-717999256,9703751,22553
1417308595213,-60,28,-2140,0,1,-1,5311522,798296364,-717998575,9708499,22554
1417308595213,-59,30,-2153,0,1,1,5313543,798293088,-718002128,9714012,22555
1417308595229,-49,19,-2152,-1,-1,0,5311481,798291775,-718003586,9715301,22556
1417308595229,-48,26,-2145,-1,-3,1,5309794,798288580,-718007212,9710732,22557
1417308595232,-58,24,-2144,0,1,0,5311025,798287227,-718008650,9714945,22558
1417308595232,-54,27,-2157,0,0,-1,5311384,798287807,-718007964,9717774,22559
1417308595253,-50,17,-2156,0,0,-2,5311144,798290299,-718005159,9720439,22560
1417308595253,-57,28,-2165,0,-1,0,5307406,798289020,-718006591,9721722,22561
1417308595256,-53,20,-2156,0,0,1,5307237,798285773,-718010162,9724769,22562
1417308595256,-60,26,-2158,-1,-1,1,5305572,798282562,-718013745,9724675,22563
1417308595262,-60,26,-2158,-1,-1,0,5303960,798281252,-718015199,9725708,22564
1417308595262,-48,18,-2153,1,0,0,5302134,798279931,-718016613,9730778,22565
1417308595279,-58,20,-2155,-1,-1,0,5300272,798278638,-718018074,9730049,22566
1417308595279,-49,24,-2154,0,0,0,5300966,798277310,-718019512,9732528,22567
1417308595282,-56,31,-2145,0,-1,0,5296507,798276024,-718020950,9734298,22568
1417308595282,-46,20,-2147,-1,-1,0,5294123,798274712,-718022412,9735401,22569
1417308595303,-51,27,-2144,0,0,-2,5297924,798277177,-718019622,9736976,22570
1417308595303,-53,25,-2164,0,0,-1,5297432,798277759,-718018946,9739398,22571
1417308595306,-51,21,-2151,-1,-2,-1,5297480,798278354,-718018306,9737755,22572
1417308595306,-47,30,-2155,0,0,-1,5297533,798278943,-718017625,9739664,22573
1417308595312,-52,24,-2150,1,0,-2,5294320,798281451,-718014804,9743839,22574
1417308595312,-52,27,-2149,-1,-1,-2,5292297,798283973,-718012013,9743948,22575
1417308595328,-48,36,-2163,-1,-1,-3,5294061,798288365,-718007110,9744508,22576
1417308595328,-51,30,-2143,1,0,1,5290291,798285130,-718010669,9749295,22577
1417308595332,-59,28,-2146,-1,-1,0,5287589,798283822,-718012135,9749851,22578
