Receiver time, Accel X,Y,Z, Gyro X,Y,Z, Quaternion W,X,Y,Z, dt(or)index
1417308594966,-34,21,-2192,0,0,0,2509727,-1073297586,-29206693,-9719535,21889
1417308594970,-36,18,-2192,-3,-2,-1,2505116,-1073297598,-29207564,-9716852,21890
1417308594970,-25,20,-2194,-2,-1,-1,2503078,-1073297575,-29208458,-9717208,21891
1417308594991,-40,19,-2186,-1,-1,0,2504135,-1073297635,-29206516,-9716105,21892
1417308594991,-37,14,-2192,-2,-1,-1,2502238,-1073297608,-29207410,-9716967,21893
1417308594993,-39,21,-2192,-1,-2,1,2505322,-1073297778,-29202658,-9711575,21894
1417308594993,-28,17,-2184,-1,0,0,2503770,-1073297803,-29200685,-9715148,21895
1417308595000,-43,23,-2184,-1,-2,0,2504393,-1073297887,-29198753,-9711593,21896
1417308595000,-38,17,-2194,-2,-1,0,2503029,-1073297932,-29196785,-9712814,21897
1417308595015,-32,19,-2195,-2,-3,0,2500744,-1073298037,-29194836,-9707696,21898
1417308595015,-48,26,-2177,-1,-2,0,2501623,-1073298115,-29192903,-9704609,21899
1417308595020,-39,22,-2186,0,0,-2,2503538,-1073297967,-29196669,-9709254,21900
1417308595020,-37,17,-2193,-1,-1,0,2507675,-1073298030,-29194760,-9706966,21901
1417308595041,-31,19,-2187,-1,0,0,2505618,-1073298058,-29192791,-9710305,21902
1417308595041,-34,18,-2180,0,1,0,2509510,-1073298079,-29190870,-9712750,21903
1417308595043,-36,17,-2191,-1,0,-1,2507548,-1073298032,-29191757,-9715746,21904
1417308595043,-42,16,-2197,-1,-2,-1,2508167,-1073298029,-29192685,-9713173,21905
1417308595050,-33,21,-2190,-1,-2,-1,2508678,-1073298019,-29193616,-9711334,21906
1417308595050,-29,22,-2185,0,0,0,2509964,-1073298044,-29191668,-9714090,21907
1417308595066,-42,19,-2179,-1,-1,-1,2511258,-1073298021,-29192582,-9713505,21908
1417308595066,-42,12,-2188,0,0,0,2515111,-1073298055,-29190671,-9714470,21909
1417308595070,-37,10,-2182,-1,-3,0,2515076,-1073298150,-29188755,-9709800,21910
1417308595070,-37,17,-2187,-1,0,1,2512180,-1073298257,-29183935,-9713179,21911
1417308595119,-38,16,-2185,0,0,-1,2512958,-1073298201,-29184850,-9716457,21912
1417308595119,-45,23,-2183,-1,-1,0,2513563,-1073298247,-29182915,-9716999,21913
1417308595121,-38,13,-2184,-1,-1,-1,2515034,-1073298206,-29183832,-9718396,21914
1417308595121,-34,25,-2182,-1,-1,-1,2515241,-1073298175,-29184758,-9718957,21915
1417308595123,-34,24,-2186,-1,-2,-2,2516820,-1073298094,-29188535,-9716135,21916
1417308595123,-38,13,-2182,-1,-3,-2,2518194,-1073298040,-29192320,-9710449,21917
1417308595126,-38,14,-2189,-2,-2,-1,2515464,-1073298041,-29193227,-9708238,21918
1417308595126,-40,17,-2184,-2,-2,0,2512881,-1073298121,-29191275,-9706002,21919
1417308595141,-43,15,-2190,-2,-2,-1,2510656,-1073298119,-29192178,-9704023,21920
1417308595141,-42,16,-2182,-1,-3,-1,2510971,-1073298134,-29193117,-9699473,21921
1417308595143,-35,16,-2180,-1,-2,-1,2511490,-1073298124,-29194048,-9697676,21922
1417308595143,-35,22,-2176,0,0,0,2514946,-1073298167,-29192138,-9697789,21923
1417308595145,-38,19,-2170,-1,0,0,2513508,-1073298196,-29190163,-9700906,21924
